elapsed,day_idx,timestamp,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,VEV_4000,VEV_4500,VEV_5000,VEV_5100,VEV_5200,VEV_5300,VEV_5400,VEV_5500,VEV_6000,VEV_6500
2.582,2,582000,0,200,0,0,0,0,0,0,0,300,0,0
2.5821,2,582100,0,200,0,0,0,0,0,0,0,300,0,0
2.5822000000000003,2,582200,0,200,0,0,0,0,0,0,0,300,0,0
2.5823,2,582300,0,200,0,0,0,0,0,0,0,300,0,0
2.5824,2,582400,0,200,0,0,0,0,0,0,0,300,0,0
2.5825,2,582500,0,200,0,0,0,0,0,0,0,300,0,0
2.5826000000000002,2,582600,0,200,0,0,0,0,0,0,0,300,0,0
2.5827,2,582700,0,200,0,0,0,0,0,0,0,300,0,0
2.5827999999999998,2,582800,0,200,0,0,0,0,0,0,0,300,0,0
2.5829,2,582900,0,200,0,0,0,0,0,0,0,300,0,0
2.583,2,583000,0,200,0,0,0,0,0,0,0,300,0,0
2.5831,2,583100,0,200,0,0,0,0,0,0,0,300,0,0
2.5832,2,583200,0,200,0,0,0,0,0,0,0,300,0,0
2.5833,2,583300,0,200,0,0,0,0,0,0,0,300,0,0
2.5834,2,583400,0,200,0,0,0,0,0,0,0,300,0,0
2.5835,2,583500,0,200,0,0,0,0,0,0,0,300,0,0
2.5836,2,583600,0,200,0,0,0,0,0,0,0,300,0,0
2.5837,2,583700,0,200,0,0,0,0,0,0,0,300,0,0
2.5838,2,583800,0,200,0,0,0,0,0,0,0,300,0,0
2.5839,2,583900,0,200,0,0,0,0,0,0,0,300,0,0
2.584,2,584000,0,200,0,0,0,0,0,0,0,300,0,0
2.5841,2,584100,0,200,0,0,0,0,0,0,0,300,0,0
2.5842,2,584200,0,200,0,0,0,0,0,0,0,300,0,0
2.5843,2,584300,0,200,0,0,0,0,0,0,0,300,0,0
2.5844,2,584400,0,200,0,0,0,0,0,0,0,300,0,0
2.5845000000000002,2,584500,0,200,0,0,0,0,0,0,0,300,0,0
2.5846,2,584600,0,200,0,0,0,0,0,0,0,300,0,0
2.5846999999999998,2,584700,0,200,0,0,0,0,0,0,0,300,0,0
2.5848,2,584800,0,200,0,0,0,0,0,0,0,300,0,0
2.5849,2,584900,0,200,0,0,0,0,0,0,0,300,0,0
2.585,2,585000,0,200,0,0,0,0,0,0,0,300,0,0
2.5850999999999997,2,585100,0,200,0,0,0,0,0,0,0,300,0,0
2.5852,2,585200,0,200,0,0,0,0,0,0,0,300,0,0
2.5853,2,585300,0,200,0,0,0,0,0,0,0,300,0,0
2.5854,2,585400,0,200,0,0,0,0,0,0,0,300,0,0
2.5855,2,585500,0,200,0,0,0,0,0,0,0,300,0,0
2.5856,2,585600,0,200,0,0,0,0,0,0,0,300,0,0
2.5857,2,585700,0,200,0,0,0,0,0,0,0,300,0,0
2.5858,2,585800,0,200,0,0,0,0,0,0,0,300,0,0
2.5859,2,585900,0,200,0,0,0,0,0,0,0,300,0,0
2.586,2,586000,0,200,0,0,0,0,0,0,0,300,0,0
2.5861,2,586100,0,200,0,0,0,0,0,0,0,300,0,0
2.5862,2,586200,0,200,0,0,0,0,0,0,0,300,0,0
2.5863,2,586300,0,200,0,0,0,0,0,0,0,300,0,0
2.5864000000000003,2,586400,0,200,0,0,0,0,0,0,0,300,0,0
2.5865,2,586500,0,200,0,0,0,0,0,0,0,300,0,0
2.5866,2,586600,0,200,0,0,0,0,0,0,0,300,0,0
2.5867,2,586700,0,200,0,0,0,0,0,0,0,300,0,0
2.5868,2,586800,0,200,0,0,0,0,0,0,0,300,0,0
2.5869,2,586900,0,200,0,0,0,0,0,0,0,300,0,0
2.5869999999999997,2,587000,0,188,0,0,0,0,0,0,0,300,0,0
2.5871,2,587100,0,141,0,0,0,0,0,0,0,300,0,0
2.5872,2,587200,0,131,0,0,0,0,0,0,0,300,0,0
2.5873,2,587300,0,131,0,0,0,0,0,0,0,300,0,0
2.5874,2,587400,0,118,0,0,0,0,0,0,0,300,0,0
2.5875,2,587500,0,108,0,0,0,0,0,0,0,300,0,0
2.5876,2,587600,0,57,0,0,0,0,0,0,0,300,0,0
2.5877,2,587700,0,5,0,0,0,0,0,0,0,300,0,0
2.5878,2,587800,0,-35,0,0,0,0,0,0,0,300,0,0
2.5879,2,587900,0,-67,0,0,0,0,0,0,0,300,0,0
2.588,2,588000,0,-102,0,0,0,0,0,0,0,300,0,0
2.5881,2,588100,0,-139,0,0,0,0,0,0,0,300,0,0
2.5882,2,588200,0,-179,0,0,0,0,0,0,0,300,0,0
2.5883000000000003,2,588300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5884,2,588400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5885,2,588500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5886,2,588600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5887000000000002,2,588700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5888,2,588800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5888999999999998,2,588900,0,-200,0,0,0,0,0,0,0,300,0,0
2.589,2,589000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5891,2,589100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5892,2,589200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5893,2,589300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5894,2,589400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5895,2,589500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5896,2,589600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5897,2,589700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5898,2,589800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5899,2,589900,0,-200,0,0,0,0,0,0,0,300,0,0
2.59,2,590000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5901,2,590100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5902,2,590200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5903,2,590300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5904,2,590400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5905,2,590500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5906000000000002,2,590600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5907,2,590700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5907999999999998,2,590800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5909,2,590900,0,-200,0,0,0,0,0,0,0,300,0,0
2.591,2,591000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5911,2,591100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5911999999999997,2,591200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5913,2,591300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5914,2,591400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5915,2,591500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5916,2,591600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5917,2,591700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5918,2,591800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5919,2,591900,0,-200,0,0,0,0,0,0,0,300,0,0
2.592,2,592000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5921,2,592100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5922,2,592200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5923,2,592300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5924,2,592400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5925000000000002,2,592500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5926,2,592600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5927,2,592700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5928,2,592800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5929,2,592900,0,-200,0,0,0,0,0,0,0,300,0,0
2.593,2,593000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5930999999999997,2,593100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5932,2,593200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5933,2,593300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5934,2,593400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5935,2,593500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5936,2,593600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5937,2,593700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5938,2,593800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5939,2,593900,0,-200,0,0,0,0,0,0,0,300,0,0
2.594,2,594000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5941,2,594100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5942,2,594200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5943,2,594300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5944000000000003,2,594400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5945,2,594500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5946,2,594600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5947,2,594700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5948,2,594800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5949,2,594900,0,-200,0,0,0,0,0,0,0,300,0,0
2.5949999999999998,2,595000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5951,2,595100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5952,2,595200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5953,2,595300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5954,2,595400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5955,2,595500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5956,2,595600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5957,2,595700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5958,2,595800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5959,2,595900,0,-200,0,0,0,0,0,0,0,300,0,0
2.596,2,596000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5961,2,596100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5962,2,596200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5963000000000003,2,596300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5964,2,596400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5965,2,596500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5966,2,596600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5967000000000002,2,596700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5968,2,596800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5968999999999998,2,596900,0,-200,0,0,0,0,0,0,0,300,0,0
2.597,2,597000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5971,2,597100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5972,2,597200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5973,2,597300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5974,2,597400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5975,2,597500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5976,2,597600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5977,2,597700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5978,2,597800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5979,2,597900,0,-200,0,0,0,0,0,0,0,300,0,0
2.598,2,598000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5981,2,598100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5982,2,598200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5983,2,598300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5984,2,598400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5985,2,598500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5986000000000002,2,598600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5987,2,598700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5987999999999998,2,598800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5989,2,598900,0,-200,0,0,0,0,0,0,0,300,0,0
2.599,2,599000,0,-200,0,0,0,0,0,0,0,300,0,0
2.5991,2,599100,0,-200,0,0,0,0,0,0,0,300,0,0
2.5991999999999997,2,599200,0,-200,0,0,0,0,0,0,0,300,0,0
2.5993,2,599300,0,-200,0,0,0,0,0,0,0,300,0,0
2.5994,2,599400,0,-200,0,0,0,0,0,0,0,300,0,0
2.5995,2,599500,0,-200,0,0,0,0,0,0,0,300,0,0
2.5996,2,599600,0,-200,0,0,0,0,0,0,0,300,0,0
2.5997,2,599700,0,-200,0,0,0,0,0,0,0,300,0,0
2.5998,2,599800,0,-200,0,0,0,0,0,0,0,300,0,0
2.5999,2,599900,0,-200,0,0,0,0,0,0,0,300,0,0
2.6,2,600000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6001,2,600100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6002,2,600200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6003,2,600300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6004,2,600400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6005000000000003,2,600500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6006,2,600600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6007,2,600700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6008,2,600800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6009,2,600900,0,-200,0,0,0,0,0,0,0,300,0,0
2.601,2,601000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6010999999999997,2,601100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6012,2,601200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6013,2,601300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6014,2,601400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6015,2,601500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6016,2,601600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6017,2,601700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6018,2,601800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6019,2,601900,0,-200,0,0,0,0,0,0,0,300,0,0
2.602,2,602000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6021,2,602100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6022,2,602200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6023,2,602300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6024000000000003,2,602400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6025,2,602500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6026,2,602600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6027,2,602700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6028000000000002,2,602800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6029,2,602900,0,-200,0,0,0,0,0,0,0,300,0,0
2.6029999999999998,2,603000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6031,2,603100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6032,2,603200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6033,2,603300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6034,2,603400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6035,2,603500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6036,2,603600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6037,2,603700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6038,2,603800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6039,2,603900,0,-200,0,0,0,0,0,0,0,300,0,0
2.604,2,604000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6041,2,604100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6042,2,604200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6043,2,604300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6044,2,604400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6045,2,604500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6046,2,604600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6047000000000002,2,604700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6048,2,604800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6048999999999998,2,604900,0,-200,0,0,0,0,0,0,0,300,0,0
2.605,2,605000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6051,2,605100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6052,2,605200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6052999999999997,2,605300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6054,2,605400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6055,2,605500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6056,2,605600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6057,2,605700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6058,2,605800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6059,2,605900,0,-200,0,0,0,0,0,0,0,300,0,0
2.606,2,606000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6061,2,606100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6062,2,606200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6063,2,606300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6064,2,606400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6065,2,606500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6066000000000003,2,606600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6067,2,606700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6068,2,606800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6069,2,606900,0,-200,0,0,0,0,0,0,0,300,0,0
2.607,2,607000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6071,2,607100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6071999999999997,2,607200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6073,2,607300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6074,2,607400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6075,2,607500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6076,2,607600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6077,2,607700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6078,2,607800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6079,2,607900,0,-200,0,0,0,0,0,0,0,300,0,0
2.608,2,608000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6081,2,608100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6082,2,608200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6083,2,608300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6084,2,608400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6085000000000003,2,608500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6086,2,608600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6087,2,608700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6088,2,608800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6089,2,608900,0,-200,0,0,0,0,0,0,0,300,0,0
2.609,2,609000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6090999999999998,2,609100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6092,2,609200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6093,2,609300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6094,2,609400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6095,2,609500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6096,2,609600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6097,2,609700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6098,2,609800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6099,2,609900,0,-200,0,0,0,0,0,0,0,300,0,0
2.61,2,610000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6101,2,610100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6102,2,610200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6103,2,610300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6104000000000003,2,610400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6105,2,610500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6106,2,610600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6107,2,610700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6108000000000002,2,610800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6109,2,610900,0,-200,0,0,0,0,0,0,0,300,0,0
2.6109999999999998,2,611000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6111,2,611100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6112,2,611200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6113,2,611300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6114,2,611400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6115,2,611500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6116,2,611600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6117,2,611700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6118,2,611800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6119,2,611900,0,-200,0,0,0,0,0,0,0,300,0,0
2.612,2,612000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6121,2,612100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6122,2,612200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6123,2,612300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6124,2,612400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6125,2,612500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6126,2,612600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6127000000000002,2,612700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6128,2,612800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6129,2,612900,0,-200,0,0,0,0,0,0,0,300,0,0
2.613,2,613000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6131,2,613100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6132,2,613200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6132999999999997,2,613300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6134,2,613400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6135,2,613500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6136,2,613600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6137,2,613700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6138,2,613800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6139,2,613900,0,-200,0,0,0,0,0,0,0,300,0,0
2.614,2,614000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6141,2,614100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6142,2,614200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6143,2,614300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6144,2,614400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6145,2,614500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6146000000000003,2,614600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6147,2,614700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6148,2,614800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6149,2,614900,0,-200,0,0,0,0,0,0,0,300,0,0
2.615,2,615000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6151,2,615100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6151999999999997,2,615200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6153,2,615300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6154,2,615400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6155,2,615500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6156,2,615600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6157,2,615700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6158,2,615800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6159,2,615900,0,-200,0,0,0,0,0,0,0,300,0,0
2.616,2,616000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6161,2,616100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6162,2,616200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6163,2,616300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6164,2,616400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6165000000000003,2,616500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6166,2,616600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6167,2,616700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6168,2,616800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6169000000000002,2,616900,0,-200,0,0,0,0,0,0,0,300,0,0
2.617,2,617000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6170999999999998,2,617100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6172,2,617200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6173,2,617300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6174,2,617400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6175,2,617500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6176,2,617600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6177,2,617700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6178,2,617800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6179,2,617900,0,-200,0,0,0,0,0,0,0,300,0,0
2.618,2,618000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6181,2,618100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6182,2,618200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6183,2,618300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6184,2,618400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6185,2,618500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6186,2,618600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6187,2,618700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6188000000000002,2,618800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6189,2,618900,0,-200,0,0,0,0,0,0,0,300,0,0
2.6189999999999998,2,619000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6191,2,619100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6192,2,619200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6193,2,619300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6193999999999997,2,619400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6195,2,619500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6196,2,619600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6197,2,619700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6198,2,619800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6199,2,619900,0,-200,0,0,0,0,0,0,0,300,0,0
2.62,2,620000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6201,2,620100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6202,2,620200,0,-200,0,0,0,0,0,0,0,300,0,0
2.6203,2,620300,0,-200,0,0,0,0,0,0,0,300,0,0
2.6204,2,620400,0,-200,0,0,0,0,0,0,0,300,0,0
2.6205,2,620500,0,-200,0,0,0,0,0,0,0,300,0,0
2.6206,2,620600,0,-200,0,0,0,0,0,0,0,300,0,0
2.6207000000000003,2,620700,0,-200,0,0,0,0,0,0,0,300,0,0
2.6208,2,620800,0,-200,0,0,0,0,0,0,0,300,0,0
2.6209,2,620900,0,-200,0,0,0,0,0,0,0,300,0,0
2.621,2,621000,0,-200,0,0,0,0,0,0,0,300,0,0
2.6211,2,621100,0,-200,0,0,0,0,0,0,0,300,0,0
2.6212,2,621200,0,-200,0,0,0,0,0,0,0,300,0,0
